bpm_gt,bpm_pred,failure_reason,level,method,n_tones,n_valid_tones,outlier_frac,quality,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,selected_variable,valid,variable,variables_used,window_index
11.49,14.284795815188714,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.48209570505919724,nan,nan,nan,24.32372336978863,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
11.49,12.245540786862358,,variable,variable_equal_average,nan,nan,nan,0.4621408714380591,nan,nan,nan,6.575637831700246,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,12.56167754713126,,variable,variable_quality_weighted,nan,nan,nan,0.4621408714380591,nan,nan,nan,9.327045666938734,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,12.996854231001286,,variable,variable_weighted_median,nan,nan,nan,0.4621408714380591,nan,nan,nan,13.114484168853666,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,12.923434225028453,,variable,variable_mrc,nan,nan,nan,0.4621408714380591,nan,nan,nan,12.475493690412993,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,13.674679700001393,,variable,adaptive_selection,nan,nan,nan,0.4621408714380591,nan,nan,nan,19.01374847694859,cs_102621,2a,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,11.811885141024801,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.5812351533555299,nan,nan,nan,2.8014372587014855,cs_102621,2a,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,12.78776489576264,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,1.6351916374230664,nan,nan,nan,11.294733644583463,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,12.29172290775727,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5020021313051839,nan,nan,nan,6.97757099875779,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,12.56167754713126,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.4621408714380591,nan,nan,nan,9.327045666938734,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
11.49,12.011320673989312,,variable,variable_equal_average,nan,nan,nan,0.4734179188645598,nan,nan,nan,4.537168616094967,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,12.167458760230112,,variable,variable_quality_weighted,nan,nan,nan,0.4734179188645598,nan,nan,nan,5.896072760923511,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,12.62096809437802,,variable,variable_weighted_median,nan,nan,nan,0.4734179188645598,nan,nan,nan,9.843064354900081,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,12.323736688542215,,variable,variable_mrc,nan,nan,nan,0.4734179188645598,nan,nan,nan,7.256193982090646,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,12.62096809437802,,variable,adaptive_selection,nan,nan,nan,0.4734179188645598,nan,nan,nan,9.843064354900081,cs_102621,2a,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,11.91661292901876,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6041846667584759,nan,nan,nan,3.7129062577785836,cs_102621,2a,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,12.53841218561936,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,1.742201006601735,nan,nan,nan,9.124562102866498,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,11.815101595103886,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.4968706548115324,nan,nan,nan,2.829430766787522,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
11.49,12.167458760230112,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.4734179188645598,nan,nan,nan,5.896072760923511,cs_102621,2a,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.374572268196923,,variable,variable_equal_average,nan,nan,nan,0.5534532302968372,nan,nan,nan,2.3829933632259537,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,14.368738682034706,,variable,variable_quality_weighted,nan,nan,nan,0.5534532302968372,nan,nan,nan,2.3414436042358076,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,14.57971377705256,,variable,variable_weighted_median,nan,nan,nan,0.5534532302968372,nan,nan,nan,3.8441152211720926,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,14.903650920812094,,variable,variable_mrc,nan,nan,nan,0.5534532302968372,nan,nan,nan,6.151359834843981,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,14.57971377705256,,variable,adaptive_selection,nan,nan,nan,0.5534532302968372,nan,nan,nan,3.8441152211720926,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,13.31369466348519,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.628244165761746,nan,nan,nan,5.173114932441659,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,14.452845885307273,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.089261499791459,nan,nan,nan,2.9404977585988155,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,15.248985711179262,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5189009812232452,nan,nan,nan,8.611009338883642,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,14.368738682034706,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5534532302968372,nan,nan,nan,2.3414436042358076,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",0
14.04,14.236214247504208,,variable,variable_equal_average,nan,nan,nan,0.5654263068741235,nan,nan,nan,1.3975373753861011,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.192880761547306,,variable,variable_quality_weighted,nan,nan,nan,0.5654263068741235,nan,nan,nan,1.0888943130150048,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.584992415530824,,variable,variable_weighted_median,nan,nan,nan,0.5654263068741235,nan,nan,nan,3.8817123613306594,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.872833091072895,,variable,variable_mrc,nan,nan,nan,0.5654263068741235,nan,nan,nan,5.931859623026324,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.584992415530824,,variable,adaptive_selection,nan,nan,nan,0.5654263068741235,nan,nan,nan,3.8817123613306594,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,13.428737456596828,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6453904982039176,nan,nan,nan,4.353721819110907,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.437626968021451,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.277142371497263,nan,nan,nan,2.832100911833705,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.766851265933203,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5578786359794373,nan,nan,nan,5.177003318612567,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.192880761547306,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5654263068741235,nan,nan,nan,1.0888943130150048,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",1
14.04,14.101773569787378,,variable,variable_equal_average,nan,nan,nan,0.579084839797087,nan,nan,nan,0.43998269079329555,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.039516351380376,,variable,variable_quality_weighted,nan,nan,nan,0.579084839797087,nan,nan,nan,0.0034447907380549267,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.512786333937106,,variable,variable_weighted_median,nan,nan,nan,0.579084839797087,nan,nan,nan,3.3674240308910726,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.803733230261852,,variable,variable_mrc,nan,nan,nan,0.579084839797087,nan,nan,nan,5.439695372235417,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.512786333937106,,variable,adaptive_selection,nan,nan,nan,0.579084839797087,nan,nan,nan,3.3674240308910726,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,13.346940738660264,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6487103758415231,nan,nan,nan,4.9363195252117915,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.431906647014225,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.3169927660884593,nan,nan,nan,2.7913578847167084,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.53977278173119,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5659736138327088,nan,nan,nan,3.5596351975155995,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.039516351380376,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.579084839797087,nan,nan,nan,0.0034447907380549267,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",2
14.04,14.035565554142991,,variable,variable_equal_average,nan,nan,nan,0.5794639894446768,nan,nan,nan,0.03158437220091189,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,13.97312518026052,,variable,variable_quality_weighted,nan,nan,nan,0.5794639894446768,nan,nan,nan,0.4763163799108149,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,14.467298521242618,,variable,variable_weighted_median,nan,nan,nan,0.5794639894446768,nan,nan,nan,3.0434367609873165,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,14.727514278672977,,variable,variable_mrc,nan,nan,nan,0.5794639894446768,nan,nan,nan,4.8968253466736344,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,14.467298521242618,,variable,adaptive_selection,nan,nan,nan,0.5794639894446768,nan,nan,nan,3.0434367609873165,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,13.346542900693331,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6471291314607092,nan,nan,nan,4.939153128964874,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,14.558693494344375,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.327092008246708,nan,nan,nan,3.694398107865926,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,14.45046485954247,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5736035253220845,nan,nan,nan,2.9235388856301303,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,13.97312518026052,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5794639894446768,nan,nan,nan,0.4763163799108149,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",3
14.04,14.080374096327782,,variable,variable_equal_average,nan,nan,nan,0.5798960107045859,nan,nan,nan,0.28756478865942303,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.04168279757703,,variable,variable_quality_weighted,nan,nan,nan,0.5798960107045859,nan,nan,nan,0.011985737728139784,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.439630453705151,,variable,variable_weighted_median,nan,nan,nan,0.5798960107045859,nan,nan,nan,2.846370752885697,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.671098579680695,,variable,variable_mrc,nan,nan,nan,0.5798960107045859,nan,nan,nan,4.495004128779886,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.439630453705151,,variable,adaptive_selection,nan,nan,nan,0.5798960107045859,nan,nan,nan,2.846370752885697,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,13.389874799251006,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6489081529073061,nan,nan,nan,4.630521372856079,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.685291357577082,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.361166944248564,nan,nan,nan,4.596092290435064,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.271949880331526,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.593746953147214,nan,nan,nan,1.6520646747259757,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.04168279757703,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5798960107045859,nan,nan,nan,0.011985737728139784,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",4
14.04,14.208064549023582,,variable,variable_equal_average,nan,nan,nan,0.5735214674349919,nan,nan,nan,1.1970409474614192,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.200858227824375,,variable,variable_quality_weighted,nan,nan,nan,0.5735214674349919,nan,nan,nan,1.1457138733929884,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.386519558568997,,variable,variable_weighted_median,nan,nan,nan,0.5735214674349919,nan,nan,nan,2.4680880239957124,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.58439138377804,,variable,variable_mrc,nan,nan,nan,0.5735214674349919,nan,nan,nan,3.877431508390609,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.386519558568997,,variable,adaptive_selection,nan,nan,nan,0.5735214674349919,nan,nan,nan,2.4680880239957124,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,13.50480322347566,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6459301779378723,nan,nan,nan,3.8119428527374577,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.707980218709366,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.365868134124606,nan,nan,nan,4.7576938654513325,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.160482254797481,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5866888460347632,nan,nan,nan,0.8581357179307818,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.200858227824375,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5735214674349919,nan,nan,nan,1.1457138733929884,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",5
14.04,14.157192465256307,,variable,variable_equal_average,nan,nan,nan,0.5750078297060834,nan,nan,nan,0.8347041684922183,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,14.141975402114422,,variable,variable_quality_weighted,nan,nan,nan,0.5750078297060834,nan,nan,nan,0.7263205278805059,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,14.242465719780784,,variable,variable_weighted_median,nan,nan,nan,0.5750078297060834,nan,nan,nan,1.4420635312021683,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,14.355617211595115,,variable,variable_mrc,nan,nan,nan,0.5750078297060834,nan,nan,nan,2.247985837572052,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,14.242465719780784,,variable,adaptive_selection,nan,nan,nan,0.5750078297060834,nan,nan,nan,1.4420635312021683,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,13.617721474649077,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6430674943931124,nan,nan,nan,3.0076818044937483,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,14.727131660773004,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.391393693718442,nan,nan,nan,4.894100147955878,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,14.011777814604917,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5655951954406434,nan,nan,nan,0.2010127164891875,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,14.141975402114422,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5750078297060834,nan,nan,nan,0.7263205278805059,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",6
14.04,15.27691926442395,,variable,variable_equal_average,nan,nan,nan,0.5713798540868117,nan,nan,nan,8.809966270825866,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,14.939190663234385,,variable,variable_quality_weighted,nan,nan,nan,0.5713798540868117,nan,nan,nan,6.404491903378815,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,13.946929101676048,,variable,variable_weighted_median,nan,nan,nan,0.5713798540868117,nan,nan,nan,0.6628981362104788,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,13.968492626714871,,variable,variable_mrc,nan,nan,nan,0.5713798540868117,nan,nan,nan,0.5093117755350974,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,13.946929101676048,,variable,adaptive_selection,nan,nan,nan,0.5713798540868117,nan,nan,nan,0.6628981362104788,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,13.714597873447786,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6382386359750598,nan,nan,nan,2.317678964047099,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,14.781819493224576,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.3217342770306453,nan,nan,nan,5.283614624106676,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,13.860101956580376,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5754919530414525,nan,nan,nan,1.2813250955813613,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,14.939190663234385,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5713798540868117,nan,nan,nan,6.404491903378815,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",7
14.04,15.44442668207086,,variable,variable_equal_average,nan,nan,nan,0.574864165224974,nan,nan,nan,10.003039046088755,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,15.055202037200223,,variable,variable_quality_weighted,nan,nan,nan,0.574864165224974,nan,nan,nan,7.230783740742335,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,14.288612820980052,,variable,variable_weighted_median,nan,nan,nan,0.574864165224974,nan,nan,nan,1.770746588177018,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,13.561699238466982,,variable,variable_mrc,nan,nan,nan,0.574864165224974,nan,nan,nan,3.4067005807194946,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,13.587375853523495,,variable,adaptive_selection,nan,nan,nan,0.574864165224974,nan,nan,nan,3.2238187070976068,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,13.747336525624583,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6384732644247734,nan,nan,nan,2.0844976807365843,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,14.730767025047893,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.337471627840557,nan,nan,nan,4.919993055896678,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,13.53133213562017,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.59689437477011,nan,nan,nan,3.6229904870358194,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,15.055202037200223,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.574864165224974,nan,nan,nan,7.230783740742335,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",8
14.04,13.452481824646206,,variable,variable_equal_average,nan,nan,nan,0.5726576287948469,nan,nan,nan,4.18460238855978,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.50491904904425,,variable,variable_quality_weighted,nan,nan,nan,0.5726576287948469,nan,nan,nan,3.811117884300204,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.152642196903795,,variable,variable_weighted_median,nan,nan,nan,0.5726576287948469,nan,nan,nan,6.320212272764988,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.07106424634546,,variable,variable_mrc,nan,nan,nan,0.5726576287948469,nan,nan,nan,6.9012518066562665,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.152642196903795,,variable,adaptive_selection,nan,nan,nan,0.5726576287948469,nan,nan,nan,6.320212272764988,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.718875390169496,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6419884928648626,nan,nan,nan,2.287212320730083,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,14.615926643411694,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.3486316509286667,nan,nan,nan,4.1020416197414145,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.152029657627326,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.6044322075802486,nan,nan,nan,6.324575088124456,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.50491904904425,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5726576287948469,nan,nan,nan,3.811117884300204,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.123803573432527,,variable,variable_equal_average,nan,nan,nan,0.5834397109820656,nan,nan,nan,6.525615573842396,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,13.183966442906137,,variable,variable_quality_weighted,nan,nan,nan,0.5834397109820656,nan,nan,nan,6.097105107506144,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,12.736998249518523,,variable,variable_weighted_median,nan,nan,nan,0.5834397109820656,nan,nan,nan,9.280639248443563,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,12.59809203506283,,variable,variable_mrc,nan,nan,nan,0.5834397109820656,nan,nan,nan,10.269999750264738,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,12.736998249518523,,variable,adaptive_selection,nan,nan,nan,0.5834397109820656,nan,nan,nan,9.280639248443563,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,13.610780485224295,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6506366991964332,nan,nan,nan,3.057119051109007,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,14.648199792957644,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.4053906128809994,nan,nan,nan,4.331907357248186,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,12.655002007078592,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.6069671728511629,nan,nan,nan,9.864658069240795,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,13.183966442906137,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5834397109820656,nan,nan,nan,6.097105107506144,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,12.849536774717569,,variable,variable_equal_average,nan,nan,nan,0.5734672466992986,nan,nan,nan,8.479082801156911,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,12.884379087193807,,variable,variable_quality_weighted,nan,nan,nan,0.5734672466992986,nan,nan,nan,8.230918182380286,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,12.385575964404866,,variable,variable_weighted_median,nan,nan,nan,0.5734672466992986,nan,nan,nan,11.78364697717331,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,12.182441532754074,,variable,variable_mrc,nan,nan,nan,0.5734672466992986,nan,nan,nan,13.230473413432511,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,12.385575964404866,,variable,adaptive_selection,nan,nan,nan,0.5734672466992986,nan,nan,nan,11.78364697717331,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,16.064317227793403,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6549962155841885,nan,nan,nan,14.418213873172391,cs_102621,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,14.546881126949476,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.4495917389452404,nan,nan,nan,3.610264436962084,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,12.233761772091315,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5724482468310921,nan,nan,nan,12.864944643224248,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,12.884379087193807,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5734672466992986,nan,nan,nan,8.230918182380286,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,12.85203986785062,,variable,variable_equal_average,nan,nan,nan,0.5455806556091307,nan,nan,nan,8.46125450248846,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,12.811302778263236,,variable,variable_quality_weighted,nan,nan,nan,0.5455806556091307,nan,nan,nan,8.751404713224806,cs_102621,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
