bpm_gt,bpm_pred,failure_reason,mean_outlier_frac,mean_pr,mean_snr,mean_stability,median_n_valid_tones,method,n_windows,rel_err_pct,scenario,segment,valid_window_rate,variable
8.675,9.928699161471133,,0.015,2.873762239217448,8.371618590679214,0.5933006362351124,72.0,liu_weighted_median,25,14.451863532808462,cs_102621,1a,1.0,local_amplitudes
8.675,9.061296417481039,,0.015,2.873762239217448,9.617626515446487,0.5933006362351124,72.0,quality_mrc,25,5.914272027565201,cs_102621,1a,1.0,local_amplitudes
8.675,9.002534934974154,,0.015,2.873762239217448,43.98775057115897,0.5933006362351124,72.0,snr_mrc,25,4.551040133058999,cs_102621,1a,1.0,local_amplitudes
8.675,9.65137736867038,,0.052222222222222225,2.1257850364093174,12.989893267918362,0.47736534237220446,72.0,best_tone,25,11.33534669895463,cs_102621,1a,1.0,phases
8.675,10.402232590945994,,0.052222222222222225,2.1257850364093174,7.319028812338448,0.47736534237220446,72.0,equal_average,25,21.98192323774471,cs_102621,1a,1.0,phases
8.675,10.133692165814688,,0.052222222222222225,2.1257850364093174,5.416656997899093,0.47736534237220446,72.0,liu_weighted_median,25,16.814895283166422,cs_102621,1a,1.0,phases
8.675,9.724691112136211,,0.052222222222222225,2.1257850364093174,8.313469385925272,0.47736534237220446,72.0,quality_mrc,25,17.124378457906474,cs_102621,1a,1.0,phases
8.675,8.932524300016375,,0.052222222222222225,2.1257850364093174,12.583301360285098,0.47736534237220446,72.0,snr_mrc,25,8.735881295234897,cs_102621,1a,1.0,phases
8.675,9.477835267972605,,0.008888888888888889,1.8684630844390542,13.020432872900942,0.4284938732130079,72.0,best_tone,25,9.26775427383814,cs_102621,1a,1.0,remote_amplitudes
8.675,11.03625547622082,,0.008888888888888889,1.8684630844390542,4.3920047129674025,0.4284938732130079,72.0,equal_average,25,27.219083299375434,cs_102621,1a,1.0,remote_amplitudes
8.675,10.482291212357062,,0.008888888888888889,1.8684630844390542,4.390648580771933,0.4284938732130079,72.0,liu_weighted_median,25,20.833328096335002,cs_102621,1a,1.0,remote_amplitudes
8.675,10.765121869150562,,0.008888888888888889,1.8684630844390542,5.378479635237054,0.4284938732130079,72.0,quality_mrc,25,24.093623851879673,cs_102621,1a,1.0,remote_amplitudes
8.675,9.858452698809318,,0.008888888888888889,1.8684630844390542,7.352668438996448,0.4284938732130079,72.0,snr_mrc,25,15.924253174954774,cs_102621,1a,1.0,remote_amplitudes
8.675000000000002,8.585875066152223,,0.04115226337448558,3.512973758652733,28.369442619271144,0.5406199285251588,72.0,best_tone,27,2.9949841075804047,cs_102621,1b,1.0,local_amplitudes
8.675000000000002,10.161557732582935,,0.04115226337448558,3.512973758652733,7.416715747903333,0.5406199285251588,72.0,equal_average,27,17.13611219115774,cs_102621,1b,1.0,local_amplitudes
8.675000000000002,9.628437912898901,,0.04115226337448558,3.512973758652733,11.035833151016558,0.5406199285251588,72.0,liu_weighted_median,27,10.990638765405196,cs_102621,1b,1.0,local_amplitudes
8.675000000000002,10.083661025411558,,0.04115226337448558,3.512973758652733,7.843448229020758,0.5406199285251588,72.0,quality_mrc,27,16.238167439902675,cs_102621,1b,1.0,local_amplitudes
8.675000000000002,8.397561431269388,,0.04115226337448558,3.512973758652733,90.23409956600898,0.5406199285251588,72.0,snr_mrc,27,5.296157152504084,cs_102621,1b,1.0,local_amplitudes
8.675000000000002,8.972575402898377,,0.05144032921810699,2.16491650532705,15.80039587072579,0.49190449741399367,72.0,best_tone,27,6.053594190410701,cs_102621,1b,1.0,phases
8.675000000000002,8.599671027863256,,0.05144032921810699,2.16491650532705,12.165426657550471,0.49190449741399367,72.0,equal_average,27,7.487605270697047,cs_102621,1b,1.0,phases
8.675000000000002,9.8515120909066,,0.05144032921810699,2.16491650532705,5.480375609935368,0.49190449741399367,72.0,liu_weighted_median,27,13.562099030623589,cs_102621,1b,1.0,phases
8.675000000000002,8.619241979482188,,0.05144032921810699,2.16491650532705,15.604557139837814,0.49190449741399367,72.0,quality_mrc,27,7.570218477345424,cs_102621,1b,1.0,phases
8.675000000000002,8.617463974080309,,0.05144032921810699,2.16491650532705,20.735312833403373,0.49190449741399367,72.0,snr_mrc,27,6.019166914087078,cs_102621,1b,1.0,phases
8.675000000000002,8.712047029065936,,0.05555555555555555,2.524749946899845,34.658331206427945,0.4616658921128998,72.0,best_tone,27,2.962100223650911,cs_102621,1b,1.0,remote_amplitudes
8.675000000000002,10.33571226031851,,0.05555555555555555,2.524749946899845,6.5202270582475625,0.4616658921128998,72.0,equal_average,27,19.14365717946408,cs_102621,1b,1.0,remote_amplitudes
8.675000000000002,9.868304367088312,,0.05555555555555555,2.524749946899845,6.748175749948491,0.4616658921128998,72.0,liu_weighted_median,27,13.75566993761741,cs_102621,1b,1.0,remote_amplitudes
8.675000000000002,10.224112415222528,,0.05555555555555555,2.524749946899845,6.138439084739486,0.4616658921128998,72.0,quality_mrc,27,17.857203633689057,cs_102621,1b,1.0,remote_amplitudes
8.675000000000002,9.336195451226367,,0.05555555555555555,2.524749946899845,18.205108266852083,0.4616658921128998,72.0,snr_mrc,27,10.910279617775675,cs_102621,1b,1.0,remote_amplitudes
11.49,11.900560612450711,,0.02314814814814815,1.7371434334626574,6.036911977652082,0.5250009525050712,72.0,best_tone,3,3.573199412103657,cs_102621,2a,1.0,local_amplitudes
11.49,12.884386759455175,,0.02314814814814815,1.7371434334626574,2.9814113082939664,0.5250009525050712,72.0,equal_average,3,12.135654999609883,cs_102621,2a,1.0,local_amplitudes
