bpm_gt,bpm_pred,failure_reason,level,method,n_tones,n_valid_tones,outlier_frac,quality,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,selected_variable,valid,variable,variables_used,window_index
8.675,9.682771130531016,,channel,best_tone,72,72,0.0,0.5756615345530985,1.7046070435993834,11.750023757913837,0.44764871880389245,11.616958277014584,cs_091339,1a,,True,remote_amplitudes,,4
8.675,14.070499278950841,,channel,equal_average,72,72,0.0,0.5541730900330101,1.7046070435993834,5.352860391466386,0.44764871880389245,62.19595710606155,cs_091339,1a,,True,remote_amplitudes,,4
8.675,11.089439623874451,,channel,liu_weighted_median,72,72,0.0,1.7046070435993834,1.7046070435993834,3.411976575662289,0.44764871880389245,27.832157047544097,cs_091339,1a,,True,remote_amplitudes,,4
8.675,13.5201896303359,,channel,snr_mrc,72,72,0.0,0.502695182961684,1.7046070435993834,3.9954324098042626,0.44764871880389245,55.85233003269047,cs_091339,1a,,True,remote_amplitudes,,4
8.675,13.755144201664107,,channel,quality_mrc,72,72,0.0,0.5379119194819925,1.7046070435993834,4.895342931900175,0.44764871880389245,58.56074007681966,cs_091339,1a,,True,remote_amplitudes,,4
8.675,12.84634449467319,,channel,best_tone,72,72,0.0,0.5440674426397746,1.496704664635475,7.0691636188651055,0.43040974306853685,48.084662762803326,cs_091339,1a,,True,phases,,4
8.675,8.218164278164412,,channel,equal_average,72,72,0.0,0.3488497574502192,1.496704664635475,1.581642447265982,0.43040974306853685,5.266117830957792,cs_091339,1a,,True,phases,,4
8.675,10.232094652743008,,channel,liu_weighted_median,72,72,0.0,1.496704664635475,1.496704664635475,4.142006474789309,0.43040974306853685,17.94921789905484,cs_091339,1a,,True,phases,,4
8.675,8.361311527774772,,channel,snr_mrc,72,72,0.0,0.39341638940569634,1.496704664635475,2.2685605772197146,0.43040974306853685,3.616005443518486,cs_091339,1a,,True,phases,,4
8.675,8.865648380622153,,channel,quality_mrc,72,72,0.0,0.34213546715433996,1.496704664635475,1.4920635723183262,0.43040974306853685,2.1976758573158723,cs_091339,1a,,True,phases,,4
8.675,12.591804689692161,,channel,best_tone,72,72,0.0,0.5044144290399668,1.3642294574071643,6.79493680940121,0.37630073997806857,45.15048633650905,cs_091339,1a,,True,local_amplitudes,,5
8.675,10.54194355523123,,channel,equal_average,72,72,0.0,0.42413422326205763,1.3642294574071643,3.5669637632964255,0.37630073997806857,21.52096317269428,cs_091339,1a,,True,local_amplitudes,,5
8.675,10.66508453913852,,channel,liu_weighted_median,72,72,0.0,1.3642294574071643,1.3642294574071643,3.5901992826697846,0.37630073997806857,22.940455782576596,cs_091339,1a,,True,local_amplitudes,,5
8.675,10.091737609301767,,channel,snr_mrc,72,72,0.0,0.4119565958042166,1.3642294574071643,3.2684596555539205,0.37630073997806857,16.331269271490097,cs_091339,1a,,True,local_amplitudes,,5
8.675,10.477378589054439,,channel,quality_mrc,72,72,0.0,0.4360424804257672,1.3642294574071643,3.875923090995098,0.37630073997806857,20.776698432904183,cs_091339,1a,,True,local_amplitudes,,5
8.675,9.787607122098835,,channel,best_tone,72,72,0.0,0.5898298771054701,1.8725334703024314,8.243262739163471,0.438339597423416,12.825442329669565,cs_091339,1a,,True,remote_amplitudes,,5
8.675,13.583151784645196,,channel,equal_average,72,72,0.0,0.4905512677711836,1.8725334703024314,3.4516293672397373,0.438339597423416,56.57811855498783,cs_091339,1a,,True,remote_amplitudes,,5
8.675,10.832133836802527,,channel,liu_weighted_median,72,72,0.0,1.8725334703024314,1.8725334703024314,3.3634787660600773,0.438339597423416,24.866096101470035,cs_091339,1a,,True,remote_amplitudes,,5
8.675,12.822962916136744,,channel,snr_mrc,72,72,0.0,0.5123648798386929,1.8725334703024314,3.932864718733023,0.438339597423416,47.81513447996245,cs_091339,1a,,True,remote_amplitudes,,5
